"","ctry","subj","packet","version","question","batc","entr","date","response"
"1788","thailand",30133,2,1,"sen2_04","second","dominic","2018-01-02","agree"
"1789","thailand",30172,2,2,"demo_chur","first","dominic","2017-11-27","none"
"1790","thailand",30172,2,2,"demo_chur","second","nikki","2017-11-29","missing data"
"1791","thailand",30172,2,2,"demo_maj","first","dominic","2017-11-27","occupational therapy"
"1792","thailand",30172,2,2,"demo_maj","second","nikki","2017-11-29","faculty of associated medical sciences/ occupational therapy"
"1793","thailand",30172,2,2,"demo_pocc","first","dominic","2017-11-27","self-employed"
"1794","thailand",30172,2,2,"demo_pocc","second","nikki","2017-11-29","self- employed"
"1795","thailand",30174,2,2,"demo_maj","first","nikki","2017-11-29","faculty of associated medical sciences/ occupational therapy"
"1796","thailand",30174,2,2,"demo_maj","second","lucy","2017-11-28","occupational therapy"
"1797","thailand",30174,2,2,"demo_rlgn","first","nikki","2017-11-29","christian non-specific"
"1798","thailand",30174,2,2,"demo_rlgn","second","lucy","2017-11-28","christianity"
"1799","thailand",30174,2,2,"invo_newlab_11","first","nikki","2017-11-29","strongly agree"
"1800","thailand",30174,2,2,"invo_newlab_11","second","lucy","2017-11-28","strongly disagree"
"1801","thailand",30174,2,2,"invo_newlab_13","first","nikki","2017-11-29","neither agree nor disagree"
"1802","thailand",30174,2,2,"invo_newlab_13","second","lucy","2017-11-28","strongly agree"
"1803","thailand",30174,2,2,"invo_newlab_14","first","nikki","2017-11-29","strongly agree"
"1804","thailand",30174,2,2,"invo_newlab_14","second","lucy","2017-11-28","neither agree nor disagree"
"1805","thailand",30177,2,2,"demo_chur","first","lucy","2017-12-28","sometimes, not really often"
"1806","thailand",30177,2,2,"demo_chur","second","dominic","2018-01-02","not really often"
"1807","thailand",30177,2,2,"demo_maj","first","lucy","2017-12-28","faculty of nursing"
"1808","thailand",30177,2,2,"demo_maj","second","dominic","2018-01-02","faculty of nursing, none"
"1809","thailand",30228,3,1,"demo_pocc","first","dominic","2017-11-22","goverment"
"1810","thailand",30228,3,1,"demo_pocc","second","lucy","2017-11-22","gout"
"1811","thailand",30228,3,1,"whoc","first","dominic","2017-11-22","mai and buu"
"1812","thailand",30228,3,1,"whoc","second","lucy","2017-11-22","mui and buu"
"1813","thailand",30229,3,1,"demo_chur","first","lucy","2017-11-22","wat dung dee"
"1814","thailand",30229,3,1,"demo_chur","second","nikki","2017-11-29","wat duang dee"
"1815","thailand",30229,3,1,"demo_ethn","first","lucy","2017-11-22","'missing data'"
"1816","thailand",30229,3,1,"demo_ethn","second","nikki","2017-11-29","missing data"
"1817","thailand",30229,3,1,"demo_pocc","first","lucy","2017-11-22","goverment admin"
"1818","thailand",30229,3,1,"demo_pocc","second","nikki","2017-11-29","gov't admin"
"1819","thailand",30229,3,1,"enco_02","first","lucy","2017-11-22","a few times"
"1820","thailand",30229,3,1,"enco_02","second","nikki","2017-11-29","once"
"1821","thailand",30229,3,1,"meta_08a","first","lucy","2017-11-22","black hole that's deep and dark and if you want to know it you need to have a light to access"
"1822","thailand",30229,3,1,"meta_08a","second","nikki","2017-11-29","black hole, thats deep and dark and if you want to know it you need to have a light to access."
"1823","thailand",30229,3,1,"recr","first","lucy","2017-11-22","through psych proffessors"
"1824","thailand",30229,3,1,"recr","second","nikki","2017-11-29","through psych professors"
"1825","thailand",30229,3,1,"whoc","first","lucy","2017-11-22","mai and buu"
"1826","thailand",30229,3,1,"whoc","second","nikki","2017-11-29","mui and buu"
"1827","thailand",30230,3,1,"demo_rlgn","first","nikki","2017-11-29","islam"
"1828","thailand",30230,3,1,"demo_rlgn","second","dominic","2017-11-22","muslim"
"1829","thailand",30230,3,1,"meta_08a","first","nikki","2017-11-29","core - something to closer/understand/"
"1830","thailand",30230,3,1,"meta_08a","second","dominic","2017-11-22","core - something to closer / understand"
"1831","thailand",30230,3,1,"whoc","first","nikki","2017-11-29","mui and buu"
"1832","thailand",30230,3,1,"whoc","second","dominic","2017-11-22","mai and buu"
"1833","thailand",30234,3,1,"demo_chur","first","lucy","2017-12-22","holiday"
"1834","thailand",30234,3,1,"demo_chur","second","dominic","2018-01-23","holy day"
"1835","thailand",30234,3,1,"demo_pocc","first","lucy","2017-12-22","server"
"1836","thailand",30234,3,1,"demo_pocc","second","dominic","2018-01-23","serve"
"1837","thailand",30250,3,1,"demo_chur","first","lucy","2017-12-28","wat bannannua"
"1838","thailand",30250,3,1,"demo_chur","second","dominic","2018-01-02","wat barrannum"
"1839","thailand",30267,3,1,"demo_chur","first","lucy","2017-12-28","7 times a year"
"1840","thailand",30267,3,1,"demo_chur","second","dominic","2018-01-23","7/year"
"1841","thailand",30267,3,1,"demo_maj","first","lucy","2017-12-28","nursing"
"1842","thailand",30267,3,1,"demo_maj","second","dominic","2018-01-23","nurse"
"1843","thailand",30273,3,1,"demo_chur","first","lucy","2017-12-27","wat chaedupan"
"1844","thailand",30273,3,1,"demo_chur","second","dominic","2018-01-02","wat chaedupon"
"1845","thailand",30273,3,1,"demo_maj","first","lucy","2017-12-27","nursing"
"1846","thailand",30273,3,1,"demo_maj","second","dominic","2018-01-02","nursing, nursing"
"1847","thailand",30273,3,1,"meta_08a","first","lucy","2017-12-27","something we cannot point to its value o its invalue (hard to say)"
"1848","thailand",30273,3,1,"meta_08a","second","dominic","2018-01-02","something that we cannot point to its value or its invalue (hard to say)"
"1849","thailand",30279,3,2,"demo_pocc","first","dominic","2017-11-22","server"
"1850","thailand",30279,3,2,"demo_pocc","second","nikki","2017-11-29","serve"
"1851","thailand",30279,3,2,"demo_rlgn","first","dominic","2017-11-22","muslim"
"1852","thailand",30279,3,2,"demo_rlgn","second","nikki","2017-11-29","islam"
"1853","thailand",30279,3,2,"whoc","first","dominic","2017-11-22","mai and buu"
"1854","thailand",30279,3,2,"whoc","second","nikki","2017-11-29","mui and buu"
"1855","thailand",30280,3,2,"demo_chur","first","lucy","2017-11-22","2 to 3 times per week"
"1856","thailand",30280,3,2,"demo_chur","second","dominic","2017-11-22","2-3 times per week"
"1857","thailand",30280,3,2,"meta_08a","first","lucy","2017-11-22","sea soo deep you cannot get there"
"1858","thailand",30280,3,2,"meta_08a","second","dominic","2017-11-22","sea so deep you cannot get there"
"1859","thailand",30280,3,2,"wher","first","lucy","2017-11-22","chiang mai university in psych classes"
"1860","thailand",30280,3,2,"wher","second","dominic","2017-11-22","chaing mai university psych classes"
"1861","thailand",30281,3,2,"demo_chur","first","nikki","2017-11-29","needs translation"
"1862","thailand",30281,3,2,"demo_chur","second","lucy","2017-11-22","temple"
"1863","thailand",30281,3,2,"demo_maj","first","nikki","2017-11-29","engineering civil"
"1864","thailand",30281,3,2,"demo_maj","second","lucy","2017-11-22","civil engineering"
"1865","thailand",30281,3,2,"demo_pocc","first","nikki","2017-11-29","government's officer"
"1866","thailand",30281,3,2,"demo_pocc","second","lucy","2017-11-22","goverment's officer"
"1867","thailand",30281,3,2,"meta_08a","first","nikki","2017-11-29","molecule/matter that is born and dies quickly"
"1868","thailand",30281,3,2,"meta_08a","second","lucy","2017-11-22","molecule / matter that is born and die quickly"
"1869","thailand",30281,3,2,"whoc","first","nikki","2017-11-29","mui and buu"
"1870","thailand",30281,3,2,"whoc","second","lucy","2017-11-22","mai and buu"
"1871","thailand",30284,3,2,"demo_chur","first","lucy","2017-12-28","sometimes"
"1872","thailand",30284,3,2,"demo_chur","second","dominic","2018-01-23","sometime"
"1873","thailand",30284,3,2,"demo_maj","first","lucy","2017-12-28","nursing"
"1874","thailand",30284,3,2,"demo_maj","second","dominic","2018-01-23","nurse"
"1875","thailand",30284,3,2,"demo_rlgn","first","lucy","2017-12-28","christian: non specific"
"1876","thailand",30284,3,2,"demo_rlgn","second","dominic","2018-01-23","christ"
"1877","thailand",30284,3,2,"minw_22","first","lucy","2017-12-28","i do not agree"
"1878","thailand",30284,3,2,"minw_22","second","dominic","2018-01-23","i agree"
"1879","thailand",30284,3,2,"minw_23","first","lucy","2017-12-28","i agree"
"1880","thailand",30284,3,2,"minw_23","second","dominic","2018-01-23","i do not agree"
"1881","thailand",30284,3,2,"minw_24","first","lucy","2017-12-28","i do not agree"
"1882","thailand",30284,3,2,"minw_24","second","dominic","2018-01-23","i agree"
"1883","thailand",30295,3,2,"demo_chur","first","dominic","2018-01-02","wat chaimongkon"
"1884","thailand",30295,3,2,"demo_chur","second","lucy","2017-12-27","wat chaimogkon"
"1885","thailand",30300,3,2,"demo_maj","first","dominic","2018-01-02","agriculture, economics"
"1886","thailand",30300,3,2,"demo_maj","second","lucy","2017-12-27","agriculture"
"1887","thailand",30300,3,2,"demo_pocc","first","dominic","2018-01-02","missing data"
"1888","thailand",30300,3,2,"demo_pocc","second","lucy","2017-12-27","'missing data'"
"1889","thailand",30306,3,2,"demo_chur","first","lucy","2017-12-27","sometimes"
"1890","thailand",30306,3,2,"demo_chur","second","dominic","2018-01-02","sometime"
"1891","thailand",30306,3,2,"demo_maj","first","lucy","2017-12-27","pharmacy"
"1892","thailand",30306,3,2,"demo_maj","second","dominic","2018-01-02","pharmacy, none"
"1893","thailand",30323,3,2,"meta_08a","first","lucy","2017-12-27","tide (=river/sea), immeasurably deep"
"1894","thailand",30323,3,2,"meta_08a","second","dominic","2018-01-18","tide (=river/sea), immesurably deep"
"1895","ghana",40001,1,1,"demo_maj","first","dominic","2017-11-27","clinical nutrition and dietetics"
"1896","ghana",40001,1,1,"demo_maj","second","lucy","2017-11-27","clinical nutrition and diatetics"
"1897","ghana",40012,2,1,"sen_27","first","lucy","2018-01-23","agree"
"1898","ghana",40012,2,1,"sen_27","second","dominic","2018-01-04","disagree"
"1899","ghana",40028,1,1,"demo_chur","first","lucy","2018-01-23","presby"
"1900","ghana",40028,1,1,"demo_chur","second","dominic","2018-01-02","presbyterian"
"1901","ghana",40028,1,1,"demo_howr","first","lucy","2018-01-23","neither agree nor disagree"
"1902","ghana",40028,1,1,"demo_howr","second","dominic","2018-01-02","agree"
"1903","ghana",40032,2,2,"demo_maj","first","lucy","2018-01-23","b.a. social science"
"1904","ghana",40032,2,2,"demo_maj","second","dominic","2018-01-04","b.a social science"
"1905","ghana",40034,1,1,"demo_pocc","first","dominic","2018-01-02","father - miner ; mother - business woman"
"1906","ghana",40034,1,1,"demo_pocc","second","lucy","2018-01-23","father-miner, mother-business woman"
"1907","ghana",40034,1,1,"demo_tung","first","dominic","2018-01-02","yes"
"1908","ghana",40034,1,1,"demo_tung","second","lucy","2018-01-23","missing data"
"1909","ghana",40034,1,1,"spev_20","first","dominic","2018-01-02","missing data"
"1910","ghana",40034,1,1,"spev_20","second","lucy","2018-01-23","i don't know"
"1911","ghana",40043,1,1,"demo_ethn","first","dominic","2018-01-23","ewe's"
"1912","ghana",40043,1,1,"demo_ethn","second","lucy","2017-12-29","eweis"
"1913","ghana",40043,1,1,"exwl_attn","first","dominic","2018-01-23","fail"
"1914","ghana",40043,1,1,"exwl_attn","second","lucy","2017-12-29","pass"
"1915","ghana",40046,2,2,"demo_ethn","first","dominic","2018-01-23","missing data"
"1916","ghana",40046,2,2,"demo_ethn","second","lucy","2018-01-03","'missing data'"
"1917","ghana",40046,2,2,"demo_pocc","first","dominic","2018-01-23","mother - trader; father: engineer"
"1918","ghana",40046,2,2,"demo_pocc","second","lucy","2018-01-03","mother: trader, father: engineer"
"1919","ghana",40049,1,2,"demo_pocc","first","lucy","2017-11-27","driver/ trader"
"1920","ghana",40049,1,2,"demo_pocc","second","dominic","2017-11-27","driver/trader"
"1921","ghana",40053,1,2,"exwl_20","first","lucy","2017-12-29","TRUE"
"1922","ghana",40053,1,2,"exwl_20","second","dominic","2018-01-03",NA
"1923","ghana",40062,1,2,"demo_pocc","first","lucy","2018-01-02","lab technician and nurse"
"1924","ghana",40062,1,2,"demo_pocc","second","dominic","2018-01-23","lab technician & nurse"
"1925","ghana",40070,1,2,"demo_pocc","first","dominic","2018-01-03","dad; educationist mom: seamstress"
"1926","ghana",40070,1,2,"demo_pocc","second","lucy","2018-01-02","dad: educationist ; mom: seamstress"
"1927","ghana",40077,1,2,"demo_ethn","first","dominic","2018-01-03","krubo"
"1928","ghana",40077,1,2,"demo_ethn","second","lucy","2018-01-23","krobo"
"1929","ghana",40077,1,2,"exwl_1b","first","dominic","2018-01-03",NA
"1930","ghana",40077,1,2,"exwl_1b","second","lucy","2018-01-23","FALSE"
"1931","ghana",40077,2,1,"demo_maj","first","lucy","2017-11-27","b.a. social science"
"1932","ghana",40077,2,1,"demo_maj","second","nikki","2017-11-30","ba social science"
"1933","ghana",40081,2,2,"demo_maj","first","dominic","2018-01-05","b.ed mathematics"
"1934","ghana",40081,2,2,"demo_maj","second","lucy","2018-01-03","b ed. mathematics"
"1935","ghana",40081,2,2,"demo_pocc","first","dominic","2018-01-05","teachers"
"1936","ghana",40081,2,2,"demo_pocc","second","lucy","2018-01-03","traders"
"1937","ghana",40085,1,2,"demo_maj","first","dominic","2018-01-23","missing data"
"1938","ghana",40085,1,2,"demo_maj","second","lucy","2018-01-02","'missing data'"
"1939","ghana",40085,1,2,"demo_pocc","first","dominic","2018-01-23","missing data"
"1940","ghana",40085,1,2,"demo_pocc","second","lucy","2018-01-02","'missing data'"
"1941","ghana",40090,2,1,"demo_ethn","first","nikki","2017-11-30","fantu"
"1942","ghana",40090,2,1,"demo_ethn","second","dominic","2017-11-27","fanti"
"1943","ghana",40090,2,1,"demo_pocc","first","nikki","2017-11-30","mother (nurse) / father (technician)"
"1944","ghana",40090,2,1,"demo_pocc","second","dominic","2017-11-27","mother (nurse) father (technician)"
"1945","ghana",40095,1,2,"demo_chur","first","lucy","2018-01-23","good shepherd"
"1946","ghana",40095,1,2,"demo_chur","second","dominic","2018-01-03","good shephard"
"1947","ghana",40105,2,1,"demo_maj","first","lucy","2018-01-02","ba. arts"
"1948","ghana",40105,2,1,"demo_maj","second","dominic","2018-01-04","b.a arts"
"1949","ghana",40105,2,1,"demo_tung","first","lucy","2018-01-02","yes"
"1950","ghana",40105,2,1,"demo_tung","second","dominic","2018-01-04","missing data"
"1951","ghana",40122,2,1,"demo_maj","first","dominic","2018-01-04","i.t (ucc)"
"1952","ghana",40122,2,1,"demo_maj","second","lucy","2018-01-23","i.t. (ycc)"
"1953","ghana",40139,2,2,"demo_chur","first","lucy","2017-11-27","conquerors chapel international"
"1954","ghana",40139,2,2,"demo_chur","second","dominic","2017-11-27","conqueror's chapel international"
"1955","ghana",40139,2,2,"demo_maj","first","lucy","2017-11-27","geography and economics"
"1956","ghana",40139,2,2,"demo_maj","second","dominic","2017-11-27","geography & economics"
"1957","ghana",40140,2,2,"demo_chur","first","nikki","2017-11-30","asom?"
"1958","ghana",40140,2,2,"demo_chur","second","lucy","2017-11-27","akom"
"1959","ghana",40151,2,2,"demo_ethn","first","lucy","2018-01-03","christianity"
"1960","ghana",40151,2,2,"demo_ethn","second","dominic","2018-01-23","chistianity"
"1961","ghana",40160,2,2,"demo_maj","first","lucy","2018-01-03","ycc"
"1962","ghana",40160,2,2,"demo_maj","second","dominic","2018-01-05","ucc"
"1963","ghana",40160,2,2,"invo_newlab_16","first","lucy","2018-01-03","disagree"
"1964","ghana",40160,2,2,"invo_newlab_16","second","dominic","2018-01-05","agree"
"1965","ghana",40177,3,1,"demo_chur","first","dominic","2018-01-05","liberation international"
"1966","ghana",40177,3,1,"demo_chur","second","lucy","2018-01-08","libration international"
"1967","ghana",40177,3,1,"demo_sex","first","dominic","2018-01-05","male"
"1968","ghana",40177,3,1,"demo_sex","second","lucy","2018-01-08","missing data"
"1969","ghana",40186,3,1,"demo_affr","first","dominic","2018-01-24","missing data"
"1970","ghana",40186,3,1,"demo_affr","second","lucy","2018-01-08","no"
"1971","ghana",40186,3,1,"demo_chur","first","dominic","2018-01-24","pentecost"
"1972","ghana",40186,3,1,"demo_chur","second","lucy","2018-01-08","pentecostal"
"1973","ghana",40186,3,1,"demo_ethn","first","dominic","2018-01-24","akan/akwapem"
"1974","ghana",40186,3,1,"demo_ethn","second","lucy","2018-01-08","akan / akwapew"
"1975","ghana",40193,3,1,"file","first","lucy","2018-01-08","23_12_2017_packet 3 _31_gertrude _v1"
"1976","ghana",40193,3,1,"file","second","dominic","2018-01-10","23_12_2017_packet 3_31_gertrude _v1"
"1977","ghana",40214,3,2,"demo_maj","first","lucy","2018-01-18","bsc health into management"
"1978","ghana",40214,3,2,"demo_maj","second","dominic","2018-01-24","bsc health info management"
"1979","ghana",40227,3,2,"demo_chur","first","dominic","2018-01-19","devine healing. c."
"1980","ghana",40227,3,2,"demo_chur","second","lucy","2018-01-18","devine healing c."
"1981","ghana",40260,3,2,"file","first","lucy","2018-01-24","21_12_2017_packet 3_98_gertrude_v2"
"1982","ghana",40260,3,2,"file","second","dominic","2018-01-11","21_12_2017_packet 3_98_gertrude_vpdf"
"1983","vanuatu",50001,1,1,"demo_ethn","first","dominic","2017-11-28","ni-vanz"
"1984","vanuatu",50001,1,1,"demo_ethn","second","lucy","2017-11-28","ni-vanuatu"
"1985","vanuatu",50002,1,1,"demo_chur","first","lucy","2017-11-28","maumau organic church"
"1986","vanuatu",50002,1,1,"demo_chur","second","nikki","2017-11-30","mauman organisc church"
"1987","vanuatu",50002,1,1,"demo_ethn","first","lucy","2017-11-28","ni-vanuatu"
"1988","vanuatu",50002,1,1,"demo_ethn","second","nikki","2017-11-30","ni vanuatu"
"1989","vanuatu",50003,1,1,"demo_chur","first","nikki","2017-11-30","malasitopa fuesh klota 1 port vila"
"1990","vanuatu",50003,1,1,"demo_chur","second","dominic","2017-11-28","malasitapu"
"1991","vanuatu",50003,1,1,"demo_maj","first","nikki","2017-11-30","science and climate change"
"1992","vanuatu",50003,1,1,"demo_maj","second","dominic","2017-11-28","science & climate change"
"1993","vanuatu",50014,1,1,"demo_ethn","first","dominic","2018-01-05","ni vanuatu"
"1994","vanuatu",50014,1,1,"demo_ethn","second","lucy","2018-01-24","ni-vanuatu"
"1995","vanuatu",50023,1,1,"demo_affr","first","lucy","2018-01-24","missing data"
"1996","vanuatu",50023,1,1,"demo_affr","second","dominic","2018-01-05","yes"
"1997","vanuatu",50023,1,1,"demo_maj","first","lucy","2018-01-24","ccdrr at vit, port vila"
"1998","vanuatu",50023,1,1,"demo_maj","second","dominic","2018-01-05","ccdrr @ vit, port vila"
"1999","vanuatu",50023,1,1,"demo_pocc","first","lucy","2018-01-24","carpenter"
"2000","vanuatu",50023,1,1,"demo_pocc","second","dominic","2018-01-05","capinter?"
"2001","vanuatu",50035,1,1,"demo_chur","first","dominic","2018-01-05","epouto church"
"2002","vanuatu",50035,1,1,"demo_chur","second","lucy","2018-01-03","epauto church"
"2003","vanuatu",50035,1,1,"demo_pocc","first","dominic","2018-01-05","house wife / gardener"
"2004","vanuatu",50035,1,1,"demo_pocc","second","lucy","2018-01-03","housewife / gardener"
"2005","vanuatu",50043,1,1,"demo_ethn","first","dominic","2018-01-24","ni vanuatu"
"2006","vanuatu",50043,1,1,"demo_ethn","second","lucy","2017-01-03","ni-vanuatu"
"2007","vanuatu",50043,1,1,"demo_pocc","first","dominic","2018-01-24","teacher/gardener"
"2008","vanuatu",50043,1,1,"demo_pocc","second","lucy","2017-01-03","teacher / gardener"
"2009","vanuatu",50051,1,2,"demo_chur","first","dominic","2017-11-28","beverly hills"
"2010","vanuatu",50051,1,2,"demo_chur","second","nikki","2017-11-30","bev hills"
"2011","vanuatu",50051,1,2,"demo_ethn","first","dominic","2017-11-28","ni-vanuatu"
"2012","vanuatu",50051,1,2,"demo_ethn","second","nikki","2017-11-30","ni van"
"2013","vanuatu",50051,1,2,"demo_howr","first","dominic","2017-11-28","strongly agree"
"2014","vanuatu",50051,1,2,"demo_howr","second","nikki","2017-11-30","agree"
"2015","vanuatu",50051,1,2,"demo_maj","first","dominic","2017-11-28","ict (information communication technology)"
"2016","vanuatu",50051,1,2,"demo_maj","second","nikki","2017-11-30","ict"
"2017","vanuatu",50051,1,2,"demo_rlgn","first","dominic","2017-11-28","sda (seventh day adventist)"
"2018","vanuatu",50051,1,2,"demo_rlgn","second","nikki","2017-11-30","seven day adventist"
"2019","vanuatu",50053,1,2,"demo_chur","first","nikki","2017-11-30","sda"
"2020","vanuatu",50053,1,2,"demo_chur","second","lucy","2017-11-28","sda (seventh day adventist)"
"2021","vanuatu",50053,1,2,"demo_ethn","first","nikki","2017-11-30","ni vanuatu"
"2022","vanuatu",50053,1,2,"demo_ethn","second","lucy","2017-11-28","ni-vanuatu"
"2023","vanuatu",50053,1,2,"demo_rlgn","first","nikki","2017-11-30","seven day adventist"
"2024","vanuatu",50053,1,2,"demo_rlgn","second","lucy","2017-11-28","sda (seventh day adventist)"
"2025","vanuatu",50068,1,2,"demo_chur","first","dominic","2018-01-25","saliti church (saliti)"
"2026","vanuatu",50068,1,2,"demo_chur","second","lucy","2018-01-04","salici church (salici)"
"2027","vanuatu",50068,1,2,"demo_pocc","first","dominic","2018-01-25","grand hotel (dad)"
"2028","vanuatu",50068,1,2,"demo_pocc","second","lucy","2018-01-04","gurand hotel (dad)"
"2029","vanuatu",50074,1,2,"demo_ethn","first","dominic","2018-01-08","ni-van"
"2030","vanuatu",50074,1,2,"demo_ethn","second","lucy","2018-01-04","ni-vanuatu"
"2031","vanuatu",50074,1,2,"demo_pocc","first","dominic","2018-01-08","missing data"
"2032","vanuatu",50074,1,2,"demo_pocc","second","lucy","2018-01-04","'missing data'"
"2033","vanuatu",50090,1,2,"dse_13","first","dominic","2018-01-08","missing data"
"2034","vanuatu",50090,1,2,"dse_13","second","lucy","2018-12-24","many times a day"
"2035","vanuatu",50097,1,2,"demo_ethn","first","lucy","2018-01-04","bi-vanuatu"
"2036","vanuatu",50097,1,2,"demo_ethn","second","dominic","2018-01-08","ni-vanuatu"
"2037","vanuatu",50097,1,2,"demo_pocc","first","lucy","2018-01-04","farmers"
"2038","vanuatu",50097,1,2,"demo_pocc","second","dominic","2018-01-08","farmer"
"2039","vanuatu",50097,1,2,"demo_rlgn","first","lucy","2018-01-04","presbyterian (illegible)"
"2040","vanuatu",50097,1,2,"demo_rlgn","second","dominic","2018-01-08","presbyterian"
"2041","vanuatu",50101,2,1,"demo_rlgn","first","dominic","2017-11-28","christian: nonspecific"
"2042","vanuatu",50101,2,1,"demo_rlgn","second","lucy","2017-11-28","christian: non specific"
"2043","vanuatu",50102,2,1,"demo_chur","first","lucy","2017-11-28","evangel temple"
"2044","vanuatu",50102,2,1,"demo_chur","second","nikki","2017-11-30","evangel temble"
"2045","vanuatu",50102,2,1,"demo_ethn","first","lucy","2017-11-28","ni-vanuatu"
"2046","vanuatu",50102,2,1,"demo_ethn","second","nikki","2017-11-30","ni vanuatu"
"2047","vanuatu",50102,2,1,"demo_maj","first","lucy","2017-11-28","emalus campus (bachelor of science)"
"2048","vanuatu",50102,2,1,"demo_maj","second","nikki","2017-11-30","bachelor of science"
"2049","vanuatu",50102,2,1,"demo_pocc","first","lucy","2017-11-28","teach/2ca"
"2050","vanuatu",50102,2,1,"demo_pocc","second","nikki","2017-11-30","teacher/ zca"
"2051","vanuatu",50102,2,1,"demo_rlgn","first","lucy","2017-11-28","aog (assembly of god): sunday worshiper"
"2052","vanuatu",50102,2,1,"demo_rlgn","second","nikki","2017-11-30","a.o. g.: sunday worshiper"
"2053","vanuatu",50102,2,1,"invo_attn","first","lucy","2017-11-28","pass"
"2054","vanuatu",50102,2,1,"invo_attn","second","nikki","2017-11-30","fail"
"2055","vanuatu",50103,2,1,"demo_ethn","first","nikki","2017-11-30","ni vanuatu"
"2056","vanuatu",50103,2,1,"demo_ethn","second","dominic","2017-11-28","ni-vanuatu"
"2057","vanuatu",50104,2,1,"demo_ethn","first","lucy","2018-01-04","ni-vanuatu"
"2058","vanuatu",50104,2,1,"demo_ethn","second","dominic","2018-01-08","ni vanuatu"
"2059","vanuatu",50104,2,1,"sen_attn","first","lucy","2018-01-04","fail"
"2060","vanuatu",50104,2,1,"sen_attn","second","dominic","2018-01-08","pass"
"2061","vanuatu",50104,2,1,"sen2_attn","first","lucy","2018-01-04","fail"
"2062","vanuatu",50104,2,1,"sen2_attn","second","dominic","2018-01-08","pass"
"2063","vanuatu",50106,2,1,"demo_chur","first","dominic","2018-01-25","presbyterians"
"2064","vanuatu",50106,2,1,"demo_chur","second","lucy","2018-01-04","presbyterian churches"
"2065","vanuatu",50106,2,1,"demo_ethn","first","dominic","2018-01-25","ni-van"
"2066","vanuatu",50106,2,1,"demo_ethn","second","lucy","2018-01-04","ni-vanuatu"
"2067","vanuatu",50106,2,1,"demo_pocc","first","dominic","2018-01-25","missing data"
"2068","vanuatu",50106,2,1,"demo_pocc","second","lucy","2018-01-04","-"
"2069","vanuatu",50106,2,1,"demo_rlgn","first","dominic","2018-01-25","presbyterian churches"
"2070","vanuatu",50106,2,1,"demo_rlgn","second","lucy","2018-01-04","presbyterian"
"2071","vanuatu",50106,2,1,"sen_22","first","dominic","2018-01-25","strongly disagree"
"2072","vanuatu",50106,2,1,"sen_22","second","lucy","2018-01-04","disagree"
"2073","vanuatu",50106,2,1,"sen_attn","first","dominic","2018-01-25","fail"
"2074","vanuatu",50106,2,1,"sen_attn","second","lucy","2018-01-04","pass"
"2075","vanuatu",50106,2,1,"sen2_attn","first","dominic","2018-01-25","fail"
"2076","vanuatu",50106,2,1,"sen2_attn","second","lucy","2018-01-04","pass"
"2077","vanuatu",50116,2,1,"demo_pocc","first","lucy","2018-01-25","teacher / gardener"
"2078","vanuatu",50116,2,1,"demo_pocc","second","dominic","2018-01-08","teacher/gardener"
"2079","vanuatu",50122,2,1,"demo_chur","first","dominic","2018-01-08","presbyterian church (nagire)"
"2080","vanuatu",50122,2,1,"demo_chur","second","lucy","2018-01-04","presbyterian church (nangire)"
"2081","vanuatu",50133,2,1,"demo_ethn","first","dominic","2018-01-08","ni vanuatu"
"2082","vanuatu",50133,2,1,"demo_ethn","second","lucy","2018-01-25","ni-vanuatu"
"2083","vanuatu",50133,2,1,"sen_attn","first","dominic","2018-01-08","pass"
"2084","vanuatu",50133,2,1,"sen_attn","second","lucy","2018-01-25","fail"
"2085","vanuatu",50150,2,1,"demo_ethn","first","lucy","2018-01-04","ni-vanuatu"
"2086","vanuatu",50150,2,1,"demo_ethn","second","dominic","2018-01-25","ni-van"
"2087","vanuatu",50150,2,1,"sen_attn","first","lucy","2018-01-04","pass"
"2088","vanuatu",50150,2,1,"sen_attn","second","dominic","2018-01-25","fail"
"2089","vanuatu",50150,2,1,"whoc","first","lucy","2018-01-04","jill hinge and polinda lango"
"2090","vanuatu",50150,2,1,"whoc","second","dominic","2018-01-25","packet2_version1_50"
"2091","vanuatu",50151,2,2,"demo_chur","first","dominic","2017-11-28","new covenant church"
"2092","vanuatu",50151,2,2,"demo_chur","second","nikki","2017-11-30","new covenant church/ pmc"
"2093","vanuatu",50151,2,2,"demo_ethn","first","dominic","2017-11-28","ni-vanuatu"
"2094","vanuatu",50151,2,2,"demo_ethn","second","nikki","2017-11-30","ni vanuatu"
"2095","vanuatu",50151,2,2,"demo_howr","first","dominic","2017-11-28","agree"
"2096","vanuatu",50151,2,2,"demo_howr","second","nikki","2017-11-30","neither agree nor disagree"
"2097","vanuatu",50151,2,2,"demo_maj","first","dominic","2017-11-28","accounting & economics"
"2098","vanuatu",50151,2,2,"demo_maj","second","nikki","2017-11-30","accounting and economics (double major)"
"2099","vanuatu",50151,2,2,"demo_pocc","first","dominic","2017-11-28","police/housewife"
"2100","vanuatu",50151,2,2,"demo_pocc","second","nikki","2017-11-30","police (tcu)/ housewife"
"2101","vanuatu",50151,2,2,"sen2_attn","first","dominic","2017-11-28","pass"
"2102","vanuatu",50151,2,2,"sen2_attn","second","nikki","2017-11-30","fail"
